Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Avg. Altitude,Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Dry Mass (kg.),Power (watts),Date of Launch,Expected Lifetime,Contractor,Country of Contractor,,Source Used for Orbital Data,Source,Source,Source,Source,Source,Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",10/19/10,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.spacenews.com/launch/101019-globalstar-satellites-launched-soyuz.html,http://www.lib.cas.cz/space.40/2010/054F.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1414,"1,415",1.28E-04,52,114.1,700,,"1,700",10/19/10,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.spacenews.com/launch/101019-globalstar-satellites-launched-soyuz.html,http://www.lib.cas.cz/space.40/2010/054B.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1414,"1,415",1.28E-04,52,114.1,700,,"1,700",10/19/10,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.spacenews.com/launch/101019-globalstar-satellites-launched-soyuz.html,http://www.lib.cas.cz/space.40/2010/054E.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,412",1413.5,"1,415",1.93E-04,52,114.1,700,,"1,700",10/19/10,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.spacenews.com/launch/101019-globalstar-satellites-launched-soyuz.html,http://www.lib.cas.cz/space.40/2010/054C.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",10/19/10,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.spacenews.com/launch/101019-globalstar-satellites-launched-soyuz.html,http://www.lib.cas.cz/space.40/2010/054D.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,412",1413.5,"1,415",1.93E-04,51.99,114.08,700,,"1,700",2/6/13,15 yrs.,Thales Alenia Space,Italy,,SC - ASCR,http://www.globalstar.com/en/index.php?cid=7010&pressId=764,http://www.space.com/19666-soyuz-rocket-launch-success-globalstar.html,http://space50.kosmo.cz/s40/2013/INDEX1.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",10/19/10,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.spacenews.com/launch/101019-globalstar-satellites-launched-soyuz.html,http://www.lib.cas.cz/space.40/2010/054A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",12/28/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.aviationweek.com/aw/generic/story_channel.jsp?channel=space&id=news/awx/2011/12/28/awx_12_28_2011_p0-409849.xml,http://www.lib.cas.cz/space.40/2011/I080B.HTM,http://www.zarya.info/Diaries/Launches/Launches.php?year=2011#080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,412",1413.5,"1,415",1.93E-04,52,114.1,700,,"1,700",7/13/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.lib.cas.cz/space.40/2011/033E.HTM,http://www.nasaspaceflight.com/2011/07/live-soyuz-2-1a-launch-six-globalstar-satellites/,http://space.skyrocket.de/doc_sdat/globalstar-2.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",12/28/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.aviationweek.com/aw/generic/story_channel.jsp?channel=space&id=news/awx/2011/12/28/awx_12_28_2011_p0-409849.xml,http://www.lib.cas.cz/space.40/2011/I080C.HTM,http://www.zarya.info/Diaries/Launches/Launches.php?year=2011#080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",7/13/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.lib.cas.cz/space.40/2011/033A.HTM,http://www.nasaspaceflight.com/2011/07/live-soyuz-2-1a-launch-six-globalstar-satellites/,http://space.skyrocket.de/doc_sdat/globalstar-2.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",12/28/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.aviationweek.com/aw/generic/story_channel.jsp?channel=space&id=news/awx/2011/12/28/awx_12_28_2011_p0-409849.xml,http://www.lib.cas.cz/space.40/2011/I080A.HTM,http://www.zarya.info/Diaries/Launches/Launches.php?year=2011#080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1414,"1,415",1.28E-04,52,114.1,700,,"1,700",7/13/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.lib.cas.cz/space.40/2011/033D.HTM,http://www.nasaspaceflight.com/2011/07/live-soyuz-2-1a-launch-six-globalstar-satellites/,http://space.skyrocket.de/doc_sdat/globalstar-2.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",12/28/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.aviationweek.com/aw/generic/story_channel.jsp?channel=space&id=news/awx/2011/12/28/awx_12_28_2011_p0-409849.xml,http://www.lib.cas.cz/space.40/2011/I080F.HTM,http://www.zarya.info/Diaries/Launches/Launches.php?year=2011#080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,412",1413.5,"1,415",1.93E-04,52,114.1,700,,"1,700",7/13/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.lib.cas.cz/space.40/2011/033B.HTM,http://www.nasaspaceflight.com/2011/07/live-soyuz-2-1a-launch-six-globalstar-satellites/,http://space.skyrocket.de/doc_sdat/globalstar-2.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1414,"1,415",1.28E-04,51.99,118.2,700,,"1,700",7/13/11,15 yrs.,Thales Alenia Space,Italy,,WT,http://www.lib.cas.cz/space.40/2011/033F.HTM,http://www.nasaspaceflight.com/2011/07/live-soyuz-2-1a-launch-six-globalstar-satellites/,http://space.skyrocket.de/doc_sdat/globalstar-2.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",12/28/11,15  yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.aviationweek.com/aw/generic/story_channel.jsp?channel=space&id=news/awx/2011/12/28/awx_12_28_2011_p0-409849.xml,http://www.lib.cas.cz/space.40/2011/I080E.HTM,http://www.zarya.info/Diaries/Launches/Launches.php?year=2011#080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1414,"1,415",1.28E-04,52,114.1,700,,"1,700",7/13/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.lib.cas.cz/space.40/2011/033C.HTM,http://www.nasaspaceflight.com/2011/07/live-soyuz-2-1a-launch-six-globalstar-satellites/,http://space.skyrocket.de/doc_sdat/globalstar-2.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52,114.1,700,,"1,700",12/28/11,15 yrs.,Thales Alenia Space,Italy,,www.satellitedebris.net 12/12,http://www.aviationweek.com/aw/generic/story_channel.jsp?channel=space&id=news/awx/2011/12/28/awx_12_28_2011_p0-409849.xml,http://www.lib.cas.cz/space.40/2011/I080D.HTM,http://www.zarya.info/Diaries/Launches/Launches.php?year=2011#080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,412",1413.5,"1,415",1.93E-04,51.98,113.35,700,,"1,700",2/6/13,15 yrs.,Thales Alenia Space,Italy,,WT,http://www.globalstar.com/en/index.php?cid=7010&pressId=764,http://www.space.com/19666-soyuz-rocket-launch-success-globalstar.html,http://space50.kosmo.cz/s40/2013/INDEX1.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,51.99,103.44,700,,"1,700",2/6/13,15 yrs.,Thales Alenia Space,Italy,,SC - ASCR,http://www.globalstar.com/en/index.php?cid=7010&pressId=764,http://www.space.com/19666-soyuz-rocket-launch-success-globalstar.html,http://space50.kosmo.cz/s40/2013/INDEX1.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,51.98,114.08,700,,"1,700",2/6/13,15 yrs.,Thales Alenia Space,Italy,,SC - ASCR,http://www.globalstar.com/en/index.php?cid=7010&pressId=764,http://www.space.com/19666-soyuz-rocket-launch-success-globalstar.html,http://space50.kosmo.cz/s40/2013/INDEX1.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,413",1413.5,"1,414",6.42E-05,52.01,103.48,700,,"1,700",2/6/13,15 yrs.,Thales Alenia Space,Italy,,WT,http://www.globalstar.com/en/index.php?cid=7010&pressId=764,http://www.space.com/19666-soyuz-rocket-launch-success-globalstar.html,http://space50.kosmo.cz/s40/2013/INDEX1.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,370",1380.5,"1,391",1.35E-03,52.01,113.96,700,,"1,700",2/6/13,15 yrs.,Thales Alenia Space,Italy,,SC - ASCR,http://www.globalstar.com/en/index.php?cid=7010&pressId=764,http://www.space.com/19666-soyuz-rocket-launch-success-globalstar.html,http://space50.kosmo.cz/s40/2013/INDEX1.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,669,679.5,690,1.49E-03,98.16,98.35,409,,,12/18/12,5 yrs.,TÜB_TAK Space Technologies Research Institute/Turkish Aerospace Industries,Turkey,,SC - ASCR,https://www.tai.com.tr/en/project/gokturk-2,http://www.nasaspaceflight.com/2012/12/china-end-2012-long-march-2d-launch-gokturk-2/,http://space50.kosmo.cz/s40/2012/I073A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,"1,407",1410,"1,413",3.86E-04,82.5,114,240,,120,2/19/96,3 yrs.,NPO PM,Russia,,JM/8_15,http://www.iss-reshetnev.com/media/news/news-190215,http://www.russianspaceweb.com/gonets.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,"1,478",1494,"1,510",2.03E-03,82.5,115.9,270,,120,7/28/12,5-7 yrs.,M.F. Reshetnev Information Satellite Systems,Russia,,www.satellitedebris.net 12/12,http://www.orbiter-forum.com/showthread.php?t=28490,http://www.russianspaceweb.com/gonets.html,http://www.zarya.info/Diaries/Launches/Launches.php?year=2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,"1,480",1495.5,"1,511",1.97E-03,82.5,115.9,270,,120,7/28/12,5-7 yrs.,M.F. Reshetnev Information Satellite Systems,Russia,,www.satellitedebris.net 12/12,http://www.orbiter-forum.com/showthread.php?t=28490,http://www.russianspaceweb.com/gonets.html,http://www.zarya.info/Diaries/Launches/Launches.php?year=2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,"1,497",1503.5,"1,510",8.26E-04,82.5,116.1,270,,120,9/8/10,5-7 yrs.,M.F. Reshetnev Information Satellite Systems,Russia,,www.satellitedebris.net 12/12,http://www.kosmo.cz/modules.php?op=modload&name=kosmo&file=index&fil=/s/2010/043C.HTM&act=print,http://russianforces.org/blog/2010/09/gonets-m_strela-3_and_strela-3.shtml,http://www.orbiter-forum.com/showthread.php?t=18031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,"1,497",1502.5,"1,508",6.99E-04,82.4,116,280,,120,3/31/15,5-7 yrs.,M.F. Reshetnev Information Satellite Systems,Russia,,JM/8_15,http://gonets.ru/eng/satellite-communication-systems/gonets-d1m-system/satellites-and-infrastructure.html,http://www.nasaspaceflight.com/2015/03/russian-rokot-lofts-gonets-trio/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,"1,494",1500,"1,506",7.62E-04,82.4,116,280,,120,3/31/15,5-7 yrs.,M.F. Reshetnev Information Satellite Systems,Russia,,JM/8_15,http://gonets.ru/eng/satellite-communication-systems/gonets-d1m-system/satellites-and-infrastructure.html,http://www.nasaspaceflight.com/2015/03/russian-rokot-lofts-gonets-trio/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,"1,171",1337.5,"1,504",2.16E-02,82.4,116,280,,120,3/31/15,5-7 yrs.,M.F. Reshetnev Information Satellite Systems,Russia,,JM/8_15,http://gonets.ru/eng/satellite-communication-systems/gonets-d1m-system/satellites-and-infrastructure.html,http://www.nasaspaceflight.com/2015/03/russian-rokot-lofts-gonets-trio/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,"1,482",1494.5,"1,507",1.59E-03,82.49,115.86,270,,120,9/11/13,5-7 yrs.,M.F. Reshetnev Information Satellite Systems,Russia,,ZARYA,http://www.iss-reshetnev.com/?cid=news&nid=299,http://www.zarya.info/Diaries/Launches/Launches.php?year=2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
